patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,male_flag,attribution_status,location_id
8725340,0,fl:ya_ln:hosaka-3,Yasuo,Hosaka,,99,42f90495-16c8-11ed-9b5f-1234bde3cd05
4937800,0,fl:da_ln:oldham-2,David M.,Oldham,1.0,1,c6928c8c-16c7-11ed-9b5f-1234bde3cd05
7163823,3,fl:to_ln:westberg-2,Tom,Westberg,,99,e2355d9a-16c7-11ed-9b5f-1234bde3cd05
D518095,1,fl:em_ln:akahane-1,Emi,Akahane,0.0,1,9da826c4-16c8-11ed-9b5f-1234bde3cd05
6815267,0,fl:wo_ln:so-1,Woo-Young,So,1.0,1,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
D570899,0,fl:jo_ln:lee-596,Joey,Lee,1.0,1,5bd47c9c-16c8-11ed-9b5f-1234bde3cd05
8169822,1,fl:je_ln:lutze-1,Jeffrey W.,Lutze,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9351022,0,fl:yu_ln:fan-79,Yunsong,Fan,0.0,1,34b56fa3-16c8-11ed-9b5f-1234bde3cd05
4401631,0,fl:ro_ln:canavesi-1,Roberto,Canavesi,1.0,1,94c793ec-16c8-11ed-9b5f-1234bde3cd05
6467644,0,fl:fr_ln:yeh-1,Frank,Yeh,1.0,1,198abe92-16c8-11ed-9b5f-1234bde3cd05
10814229,0,fl:ju_ln:quan-1,Justin,Quan,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
9677292,10,fl:sh_ln:zhang-46,Shuyong,Zhang,,99,6d589720-16c8-11ed-9b5f-1234bde3cd05
8343084,2,fl:ed_ln:joseph-4,Edward T.,Joseph,,99,d7e118b7-16c7-11ed-9b5f-1234bde3cd05
11431450,0,fl:xi_ln:liu-230,Xiaohui,Liu,,99,9770bc12-49af-11ed-9879-1234bde3cd05
11232953,4,fl:pe_ln:lee-42,Pei-Wei,Lee,0.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
9034730,0,fl:al_ln:wu-27,Albert,Wu,1.0,1,a26e22db-16c8-11ed-9b5f-1234bde3cd05
5458137,1,fl:kh_ln:bebehani-1,Khosrow,Bebehani,1.0,1,d4082b6e-16c7-11ed-9b5f-1234bde3cd05
6128612,1,fl:an_ln:coden-1,Anna Rosa,Coden,0.0,1,0ac6f198-16c8-11ed-9b5f-1234bde3cd05
9148924,0,fl:th_ln:zijlman-1,Theo Gerrit,Zijlman,1.0,1,b6ca4a5a-16c7-11ed-9b5f-1234bde3cd05
10050977,0,fl:ja_ln:niemela-2,Jarno,Niemelä,1.0,1,5e6299f2-16c8-11ed-9b5f-1234bde3cd05
9251053,1,fl:ro_ln:wood-25,Robert,Wood,1.0,1,d95c497d-16c7-11ed-9b5f-1234bde3cd05
10256767,1,fl:ca_ln:schwartzman-1,Cael,Schwartzman,1.0,1,973e401c-16c8-11ed-9b5f-1234bde3cd05
D663631,0,fl:da_ln:mcdermott-9,Dave,McDermott,1.0,1,7cbe240f-16c8-11ed-9b5f-1234bde3cd05
5625406,0,fl:th_ln:newberry-2,Thomas Patrick,Newberry,1.0,1,e9731cc8-16c7-11ed-9b5f-1234bde3cd05
9292847,1,fl:da_ln:kolinskischultz-1,David E.,Kolinski-Schultz,1.0,1,ebad5dfc-16c7-11ed-9b5f-1234bde3cd05
5173518,2,fl:cl_ln:spang-1,Claudia,Spang,0.0,1,5ce6c926-16c8-11ed-9b5f-1234bde3cd05
7533685,0,fl:ro_ln:ricker-1,Robert,Ricker,1.0,1,fefccadb-16c7-11ed-9b5f-1234bde3cd05
11281781,0,fl:yi_ln:fu-50,Yingfang,Fu,1.0,1,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10910099,3,fl:sa_ln:grbic-1,Sasa,Grbic,1.0,1,0bfbea71-16c8-11ed-9b5f-1234bde3cd05
4087633,0,uc39eb2sr96017bykrz8qhds2,James William,Fitzwilliam,1.0,1,0e190234-16c8-11ed-9b5f-1234bde3cd05
7078715,2,fl:th_ln:modderman-1,Theodorus Marinus,Modderman,1.0,1,3c3d3243-16c8-11ed-9b5f-1234bde3cd05
PP9500,0,fl:hi_ln:ebihara-9,Hiroshi,Ebihara,,98,2202168d-16c8-11ed-9b5f-1234bde3cd05
9042282,3,fl:ke_ln:inose-2,Kenji,Inose,,99,42f90495-16c8-11ed-9b5f-1234bde3cd05
10685044,5,fl:ga_ln:kaila-1,Gaurav,Kaila,1.0,1,6aa02d92-16c8-11ed-9b5f-1234bde3cd05
10021661,1,fl:ye_ln:chen-163,Ye,Chen,1.0,1,eca69ccf-16c7-11ed-9b5f-1234bde3cd05
4433799,0,fl:do_ln:corsette-1,Douglas F.,Corsette,1.0,1,15c69712-16c8-11ed-9b5f-1234bde3cd05
8111738,3,fl:va_ln:parthasarathy-1,Vasudevan,Parthasarathy,,99,198a3cb5-16c8-11ed-9b5f-1234bde3cd05
4964743,0,fl:jo_ln:haftmann-1,Johannes,Haftmann,1.0,1,4a3fb0da-16c8-11ed-9b5f-1234bde3cd05
D592732,1,fl:we_ln:schoutens-1,Wendy Dimphena Carolina,Schoutens,0.0,1,56dec334-16c8-11ed-9b5f-1234bde3cd05
D298017,2,fl:ro_ln:abrams-1,Robert C.,Abrams,1.0,1,e9ec494b-16c7-11ed-9b5f-1234bde3cd05
5073541,1,fl:ar_ln:bogden-1,Arthur E.,Bogden,1.0,1,0e2254a9-16c8-11ed-9b5f-1234bde3cd05
10729985,0,fl:pa_ln:stenzler-1,Paula,Stenzler,0.0,1,aa1acfad-16c8-11ed-9b5f-1234bde3cd05
8380585,3,fl:ja_ln:porter-13,Jason S.,Porter,1.0,1,cf7231b6-16c7-11ed-9b5f-1234bde3cd05
5597681,1,fl:yo_ln:wang-42,Yongcai,Wang,0.0,1,81aa2714-16c8-11ed-9b5f-1234bde3cd05
8210516,1,fl:wi_ln:connors-3,William M.,Connors,1.0,1,f65ea149-16c7-11ed-9b5f-1234bde3cd05
6485754,1,fl:be_ln:nies-1,Berthold,Nies,1.0,1,830495cd-16c8-11ed-9b5f-1234bde3cd05
5075030,1,fl:ta_ln:takiguchi-1,Takao,Takiguchi,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
4734729,1,fl:ge_ln:pickens-1,Gerald F.,Pickens,1.0,1,d929a955-16c7-11ed-9b5f-1234bde3cd05
6981807,1,fl:te_ln:tohyama-2,Tetsuyuki,Tohyama,1.0,1,18325001-16c8-11ed-9b5f-1234bde3cd05
6808347,0,fl:ra_ln:liersch-1,Ralph,Liersch,1.0,1,2c20f3fc-16c8-11ed-9b5f-1234bde3cd05
6389654,1,fl:ri_ln:lovgren-1,Richard A.,Lovgren,1.0,1,ff6a6430-16c7-11ed-9b5f-1234bde3cd05
10605098,0,fl:th_ln:dyson-1,Thomas Earl,Dyson,1.0,1,08805fd5-16c8-11ed-9b5f-1234bde3cd05
6191331,0,fl:ed_ln:boldingh-1,Edwin P.,Boldingh,1.0,1,e79e7d04-16c7-11ed-9b5f-1234bde3cd05
6337807,2,fl:ta_ln:ikehashi-1,Tamio,Ikehashi,1.0,1,22046d10-16c8-11ed-9b5f-1234bde3cd05
D963598,0,fl:zh_ln:ma-95,Zhen,Ma,,98,843f4caa-49af-11ed-9879-1234bde3cd05
6293998,2,fl:ma_ln:tang-4,Man-Wing,Tang,,99,198aaf14-16c8-11ed-9b5f-1234bde3cd05
7650469,3,fl:ja_ln:mulder-12,James H.,Mulder,1.0,1,07f9be6b-16c8-11ed-9b5f-1234bde3cd05
4307171,0,fl:ro_ln:desjarlais-1,Robert C.,Desjarlais,1.0,1,0ca4b515-16c8-11ed-9b5f-1234bde3cd05
7176226,3,fl:br_ln:olenik-1,Britta,Olenik,0.0,1,2719e239-16c8-11ed-9b5f-1234bde3cd05
11153574,0,fl:yo_ln:ahn-38,Yong Jo,AHN,0.0,1,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
6619200,0,fl:ga_ln:cacchi-1,Gabriella,Cacchi,0.0,1,99cddd0d-16c8-11ed-9b5f-1234bde3cd05
4459175,3,fl:ru_ln:kurtz-4,Rudiger,Kurtz,1.0,1,2e61d299-16c8-11ed-9b5f-1234bde3cd05
4505713,1,fl:wi_ln:meyer-20,Wilhelm,Meyer,,98,2a09a595-16c8-11ed-9b5f-1234bde3cd05
9692180,1,fl:ne_ln:nay-1,Neil Ktul,Nay,1.0,1,ef61a08e-16c7-11ed-9b5f-1234bde3cd05
4072478,0,fl:ul_ln:regehr-1,Ulrich,Regehr,1.0,1,
10510787,2,fl:br_ln:vaartstra-1,Brian A.,Vaartstra,1.0,1,8e6e9f02-16c8-11ed-9b5f-1234bde3cd05
6946634,0,fl:ts_ln:matsui-5,Tsutomu,Matsui,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
9665376,1,fl:mi_ln:billeci-1,Michael,Billeci,1.0,1,0aa0460d-16c8-11ed-9b5f-1234bde3cd05
5933012,3,oprjpuzw1we29uljfck1p2zey,Akbar,Kheirmand,1.0,1,
6123934,2,fl:hi_ln:nojiri-3,Hiroshi,Nojiri,1.0,1,b47a81f6-16c7-11ed-9b5f-1234bde3cd05
7159083,0,fl:ro_ln:samuel-4,Roshan,Samuel,1.0,1,d0e3c8bf-16c7-11ed-9b5f-1234bde3cd05
10245090,1,fl:ja_ln:brownhill-1,James,Brownhill,1.0,1,e831a895-16c7-11ed-9b5f-1234bde3cd05
7001379,0,fl:ro_ln:behl-1,Robert S.,Behl,1.0,1,a26e22db-16c8-11ed-9b5f-1234bde3cd05
7404629,1,fl:he_ln:duval-1,Herve,Duval,1.0,1,173808ad-16c8-11ed-9b5f-1234bde3cd05
9775056,0,fl:xu_ln:pan-17,Xueming,Pan,,98,3b444e27-16c8-11ed-9b5f-1234bde3cd05
5215076,2,fl:da_ln:brett-2,Damian,Brett,,99,8574824f-16c8-11ed-9b5f-1234bde3cd05
6030291,1,fl:hi_ln:nagao-4,Hirofumi,Nagao,1.0,1,9df03fac-16c8-11ed-9b5f-1234bde3cd05
D945344,0,fl:na_ln:abderrazak-1,Naim,Abderrazak,,98,d4082b6e-16c7-11ed-9b5f-1234bde3cd05
7645797,4,fl:no_ln:zerangue-1,Noa,Zerangue,0.0,1,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
5746817,3,fl:na_ln:schwartz-1,Nate R.,Schwartz,0.0,1,0ca4b515-16c8-11ed-9b5f-1234bde3cd05
10345610,3,fl:ki_ln:chan-35,Kin Sheng,Chan,,99,8801128f-16c8-11ed-9b5f-1234bde3cd05
11424539,26,fl:me_ln:gordon-8,Meir,Gordon,1.0,1,1c4725b9-16c8-11ed-9b5f-1234bde3cd05
10508499,0,fl:jo_ln:hird-2,Jonathan Robert,Hird,1.0,1,21057cd0-16c8-11ed-9b5f-1234bde3cd05
9501062,0,fl:er_ln:eller-1,Erez,Eller,1.0,1,05de39bc-16c8-11ed-9b5f-1234bde3cd05
7814458,3,fl:ha_ln:zawawy-1,Hamzeh,Zawawy,1.0,1,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
9911659,2,fl:yo_ln:oh-122,Youngmook,Oh,1.0,1,755a2aab-16c8-11ed-9b5f-1234bde3cd05
5180569,0,fl:wi_ln:erickson-3,William R.,Erickson,1.0,1,ef61f6aa-16c7-11ed-9b5f-1234bde3cd05
8228666,0,fl:ti_ln:rickard-2,Timothy Garett,Rickard,1.0,1,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
D807900,4,fl:ch_ln:kanakamedala-1,Chandradeep,Kanakamedala,,99,37579623-16c8-11ed-9b5f-1234bde3cd05
7669519,1,fl:br_ln:friedrich-1,Brent,Friedrich,1.0,1,8a79420b-16c8-11ed-9b5f-1234bde3cd05
8585225,6,fl:gr_ln:brecht-1,Greg,Brecht,1.0,1,f6425925-16c7-11ed-9b5f-1234bde3cd05
4916223,1,fl:jo_ln:huff-8,Joel R.,Huff,1.0,1,047431fc-16c8-11ed-9b5f-1234bde3cd05
7414721,1,fl:yn_ln:le-1,Ynhi,Le,0.0,1,c7d19ca4-16c7-11ed-9b5f-1234bde3cd05
4274679,1,fl:ja_ln:bayman-1,Jack A.,Bayman,1.0,1,f421fe03-16c7-11ed-9b5f-1234bde3cd05
5432144,0,fl:ta_ln:komamura-1,Tawara,Komamura,,99,932db238-16c8-11ed-9b5f-1234bde3cd05
8730541,0,fl:tu_ln:tu-4,Tung-Wen,Tu,1.0,1,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
5079945,1,f8dmtptha8irf59btih9inzde,Richard J.,Jakupco,1.0,1,e8c9e3ec-16c7-11ed-9b5f-1234bde3cd05
4793265,0,fl:gl_ln:morris-1,Glenn H.,"Morris, Jr.",1.0,1,e3046573-16c7-11ed-9b5f-1234bde3cd05
9679580,3,fl:yu_ln:mitsufuji-1,Yuhki,Mitsufuji,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
4883781,1,fl:ts_ln:ohashi-1,Tsuneaki,Ohashi,1.0,1,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
6409928,2,fl:ca_ln:salinas-2,Carlos,Salinas,1.0,1,d0d6a08e-16c7-11ed-9b5f-1234bde3cd05
5650323,0,fl:da_ln:root-4,David,Root,1.0,1,0ea025b8-16c8-11ed-9b5f-1234bde3cd05
9531028,0,fl:ta_ln:kumamoto-3,Takahiro,Kumamoto,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
5500542,5,fl:te_ln:nakajima-3,Tetsuya,Nakajima,1.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
4987141,1,fl:ro_ln:carr-1,Robin A. E.,Carr,1.0,1,3b15a706-16c8-11ed-9b5f-1234bde3cd05
6492234,1,fl:ce_ln:clementi-1,Cesare,Clementi,1.0,1,94d983e1-16c8-11ed-9b5f-1234bde3cd05
5153811,0,fl:ri_ln:rodrigo-1,Richard D.,Rodrigo,1.0,1,04a8ad9c-16c8-11ed-9b5f-1234bde3cd05
5752031,0,fl:da_ln:cutler-4,David N.,Cutler,1.0,1,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
6282294,3,fl:mi_ln:o'leary-6,Michael J.,O'Leary,1.0,1,816d1200-16c8-11ed-9b5f-1234bde3cd05
10867924,1,fl:sh_ln:chen-657,Shuo-Mao,Chen,,98,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
4498510,0,769lfcez5ik0wjq2jdmb72i7k,Edward C.,"Minshew, Jr.",1.0,1,4d366dfe-16c8-11ed-9b5f-1234bde3cd05
4099711,1,fl:do_ln:fitzpatrick-5,Donald C.,Fitzpatrick,1.0,1,0aa008a8-16c8-11ed-9b5f-1234bde3cd05
10701571,3,fl:am_ln:kucheriya-1,Amit,Kucheriya,1.0,1,0d3e389b-16c8-11ed-9b5f-1234bde3cd05
8952020,1,fl:ed_ln:setti-1,Eduardo,Setti,1.0,1,1416ed85-16c8-11ed-9b5f-1234bde3cd05
7001435,1,fl:er_ln:waerkerle-1,Eric,Waerkerle,1.0,1,87f115d0-16c8-11ed-9b5f-1234bde3cd05
11323043,0,fl:hu_ln:bassi-1,Hussain,Bassi,1.0,1,1c0a2fa3-16c8-11ed-9b5f-1234bde3cd05
5747411,6,fl:he_ln:kneuper-1,Heinz-Josef,Kneuper,1.0,1,2bf6f838-16c8-11ed-9b5f-1234bde3cd05
9904670,1,fl:ry_ln:kamimura-8,Ryo,Kamimura,0.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8049990,1,fl:ya_ln:yokota-2,Yasuyuki,Yokota,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
7634366,2,fl:fu_ln:shiba-1,Fumikazu,Shiba,1.0,1,1bce7c31-16c8-11ed-9b5f-1234bde3cd05
D638046,3,fl:ma_ln:nemoto-5,Masahiro,Nemoto,0.0,1,a05c4099-16c8-11ed-9b5f-1234bde3cd05
6783836,1,fl:sa_ln:blake-1,Sallie L.,Blake,0.0,1,d7e2d56b-16c7-11ed-9b5f-1234bde3cd05
7313712,0,fl:na_ln:cherukuri-1,Naveen,Cherukuri,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6137987,0,fl:hi_ln:hashimoto-36,Hideyuki,Hashimoto,1.0,1,8bf1fa34-16c8-11ed-9b5f-1234bde3cd05
6858782,1,fl:th_ln:corbin-2,Thomas C.,Corbin,1.0,1,e1e09eeb-16c7-11ed-9b5f-1234bde3cd05
8188077,3,fl:aa_ln:kunzer-1,Aaron R.,Kunzer,1.0,1,e79e7d04-16c7-11ed-9b5f-1234bde3cd05
9817797,1,fl:je_ln:roberto-1,Jeffrey J.,Roberto,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
D735614,3,fl:mi_ln:gatza-1,Michael,Gatza,1.0,1,c4217621-16c7-11ed-9b5f-1234bde3cd05
6200654,10,fl:ro_ln:clemitson-1,Robert William,Clemitson,1.0,1,a3fb7078-16c8-11ed-9b5f-1234bde3cd05
4770535,1,fl:mo_ln:tur-1,Moshe,Tur,1.0,1,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
8409885,1,fl:ch_ln:ke-16,Chih-Hsun,Ke,1.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10598149,1,fl:pe_ln:enevoldsen-2,Peder Bay,Enevoldsen,1.0,1,43b44bdd-16c8-11ed-9b5f-1234bde3cd05
8030435,3,fl:si_ln:wu-35,Si,Wu,1.0,1,8e4f0f94-16c8-11ed-9b5f-1234bde3cd05
9153135,1,fl:th_ln:chefalas-2,Thomas E.,Chefalas,1.0,1,0d3fb2d9-16c8-11ed-9b5f-1234bde3cd05
8149613,1,fl:yu_ln:higo-1,Yutaka,Higo,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5108349,0,fl:hi_ln:yamamoto-55,Hiroshi,Yamamoto,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
10772609,3,fl:da_ln:yin-7,Dajun,Yin,,99,35e3bb87-16c8-11ed-9b5f-1234bde3cd05
10129837,0,fl:ma_ln:cook-4,Mackenzie Brian,Cook,0.0,1,5aa2a2f5-16c8-11ed-9b5f-1234bde3cd05
6952465,7,fl:ta_ln:ishii-50,Takamasa,Ishii,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
9701729,2,fl:hi_ln:wada-22,Hiroshi,Wada,1.0,1,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
7270385,0,fl:ra_ln:mathur-9,Rakesh,Mathur,1.0,1,e8c44888-16c7-11ed-9b5f-1234bde3cd05
9181125,0,fl:si_ln:frigerio-2,Silvio,Frigerio,1.0,1,9377f226-16c8-11ed-9b5f-1234bde3cd05
10522761,0,fl:do_ln:ryu-32,Dong Wan,RYU,1.0,1,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
5606414,0,fl:he_ln:minden-1,Henry T.,Minden,1.0,1,0becf5ff-16c8-11ed-9b5f-1234bde3cd05
10416414,3,fl:ya_ln:xie-7,Yanli,Xie,1.0,1,93778f03-16c8-11ed-9b5f-1234bde3cd05
9429997,1,fl:de_ln:wright-17,Derek W.,Wright,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
10158716,1,fl:ro_ln:chartier-1,Robert,Chartier,1.0,1,86e681d7-16c8-11ed-9b5f-1234bde3cd05
6906009,1,fl:do_ln:nwabunma-1,Domasius,Nwabunma,,99,a373169d-16c8-11ed-9b5f-1234bde3cd05
9738354,2,fl:ch_ln:vanzeijl-1,Chris,Van Zeijl,1.0,1,25905cb4-16c8-11ed-9b5f-1234bde3cd05
10267906,1,fl:hs_ln:hsiao-38,Hsin-Lung,Hsiao,0.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
5533189,0,fl:ho_ln:cheong-10,Hoichi,Cheong,1.0,1,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
10184009,2,fl:an_ln:freimosergrundschober-1,Anne,Freimoser-Grundschober,0.0,1,27196ff2-16c8-11ed-9b5f-1234bde3cd05
10703964,3,fl:ar_ln:raghuraman-2,Arjun,Raghuraman,1.0,1,d971e69f-16c7-11ed-9b5f-1234bde3cd05
10705458,3,fl:sh_ln:okuyama-12,Shinji,OKUYAMA,1.0,1,2210d1d3-16c8-11ed-9b5f-1234bde3cd05
5440288,0,fl:ma_ln:gottlieb-5,Mark,Gottlieb,1.0,1,ff18e30f-16c7-11ed-9b5f-1234bde3cd05
9885592,0,fl:er_ln:goldner-1,Eric Lee,Goldner,1.0,1,c59b6d8d-16c7-11ed-9b5f-1234bde3cd05
11008612,6,fl:mi_ln:previte-2,Michael,Previte,1.0,1,c6c6afd0-16c7-11ed-9b5f-1234bde3cd05
8034693,2,fl:ak_ln:ueki-4,Akira,Ueki,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
9977576,1,fl:jo_ln:shin-100,Jong-Kyun,Shin,1.0,1,3eb3274f-16c8-11ed-9b5f-1234bde3cd05
11386566,2,fl:yo_ln:sung-22,Young Hun,Sung,0.0,1,6e62a0a8-49af-11ed-9879-1234bde3cd05
9613067,0,fl:da_ln:chang-58,Daniel T.,Chang,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7041387,1,fl:ta_ln:hoshina-2,Takeshi,Hoshina,1.0,1,8bf263b2-16c8-11ed-9b5f-1234bde3cd05
5905889,0,fl:ge_ln:wilhelm-3,George William,"Wilhelm, Jr.",1.0,1,04742a5c-16c8-11ed-9b5f-1234bde3cd05
8084329,1,fl:xu_ln:hua-4,Xuefeng,Hua,,99,088084f3-16c8-11ed-9b5f-1234bde3cd05
9486081,0,fl:ar_ln:sander-1,Armin,Sander,1.0,1,10f6e50e-16c8-11ed-9b5f-1234bde3cd05
9143627,1,fl:sh_ln:wakasa-1,Shigeki,Wakasa,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
6391085,2,fl:yo_ln:ogawa-26,Yoshihiro,Ogawa,0.0,1,895190c4-16c8-11ed-9b5f-1234bde3cd05
6522886,1,fl:do_ln:gillespie-8,Donald E.,Gillespie,1.0,1,df413f99-16c7-11ed-9b5f-1234bde3cd05
10390881,0,fl:er_ln:rudie-1,Eric N.,Rudie,1.0,1,e029b435-16c7-11ed-9b5f-1234bde3cd05
9871530,0,fl:jo_ln:lagrou-1,John Howard,La Grou,1.0,1,c4f7467f-16c7-11ed-9b5f-1234bde3cd05
6193763,0,fl:ro_ln:mackin-1,Robert A.,Mackin,1.0,1,222a225b-16c8-11ed-9b5f-1234bde3cd05
11352453,7,fl:yu_ln:yasukawa-2,Yuichiro,Yasukawa,1.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
5173417,1,fl:to_ln:kamei-3,Tomoko,Kamei,0.0,1,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
6073430,0,fl:pa_ln:mullet-1,Paul W.,Mullet,1.0,1,d4abc5b0-16c7-11ed-9b5f-1234bde3cd05
9508649,0,fl:hy_ln:lee-188,Hyeon-Kyu,Lee,0.0,1,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
6426764,1,fl:ta_ln:kamano-1,Tadao,Kamano,1.0,1,5a829c9c-16c8-11ed-9b5f-1234bde3cd05
5591443,0,fl:ra_ln:heinicke-1,Ralph M.,Heinicke,1.0,1,e0ed625f-16c7-11ed-9b5f-1234bde3cd05
7685811,2,fl:wi_ln:crawley-1,Wilbur H.,Crawley,1.0,1,e1d4ebae-16c7-11ed-9b5f-1234bde3cd05
7232075,0,fl:ho_ln:rosen-6,Howard,Rosen,1.0,1,7867e819-16c8-11ed-9b5f-1234bde3cd05
4469825,1,fl:ma_ln:vogel-12,Martin,Vogel,1.0,1,01d18a2d-16c8-11ed-9b5f-1234bde3cd05
5008759,0,fl:ma_ln:juen-1,Masahiro,Juen,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
6947452,0,fl:na_ln:kusumoto-1,Naoto,Kusumoto,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11216291,0,fl:ar_ln:dhanabal-1,Arunprakash,Dhanabal,,98,d1be23e3-16c7-11ed-9b5f-1234bde3cd05
10584823,3,fl:lu_ln:kelly-6,Lu Ann,Kelly,0.0,1,dba0b825-16c7-11ed-9b5f-1234bde3cd05
7189347,2,fl:ka_ln:ito-22,Katsuya,Ito,1.0,1,8951f451-16c8-11ed-9b5f-1234bde3cd05
6475704,0,fl:yu_ln:iwasaki-20,Yuichi,Iwasaki,,99,b47a81f6-16c7-11ed-9b5f-1234bde3cd05
8556636,0,fl:me_ln:feit-1,Melissa Dawn,Feit,0.0,1,6eb03882-16c8-11ed-9b5f-1234bde3cd05
6222605,2,fl:mi_ln:towler-1,Michael John,Towler,1.0,1,01d0b911-16c8-11ed-9b5f-1234bde3cd05
9344891,3,fl:go_ln:walker-2,Gordon Kent,Walker,1.0,1,c584bde8-16c7-11ed-9b5f-1234bde3cd05
11030570,2,fl:pu_ln:jain-4,Pushpkumar,Jain,1.0,1,119ae6d0-16c8-11ed-9b5f-1234bde3cd05
9623075,3,fl:mi_ln:shinmura-3,Miho,Shinmura,0.0,1,971f011a-16c8-11ed-9b5f-1234bde3cd05
8224422,0,fl:br_ln:mottola-1,Brian,Mottola,1.0,1,d48c1bc5-16c7-11ed-9b5f-1234bde3cd05
8030707,1,fl:na_ln:lustig-2,Naftali E.,Lustig,1.0,1,8e4f0f94-16c8-11ed-9b5f-1234bde3cd05
10764815,4,fl:al_ln:babaei-1,Alireza,Babaei,1.0,1,fb52205e-16c7-11ed-9b5f-1234bde3cd05
4914202,0,fl:jo_ln:arch-2,Jonathan,Arch,1.0,1,0950b2e1-16c8-11ed-9b5f-1234bde3cd05
6439731,2,fl:ke_ln:deutch-2,Keith,Deutch,1.0,1,d948ed80-16c7-11ed-9b5f-1234bde3cd05
10772512,1,fl:wr_ln:dougherty-2,Wren N.,Dougherty,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
8271128,0,fl:da_ln:schultz-22,David,Schultz,,99,ea5f93ef-16c7-11ed-9b5f-1234bde3cd05
8000997,0,fl:yo_ln:yamanoi-1,Yoshiaki,Yamanoi,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
8539086,0,fl:vi_ln:mallet-1,Vincent,Mallet,1.0,1,c2e22c7f-16c7-11ed-9b5f-1234bde3cd05
10738255,0,fl:bj_ln:white-1,Bjornulf,White,1.0,1,8faf81c6-16c8-11ed-9b5f-1234bde3cd05
5112784,2,fl:ma_ln:chibwe-1,Malama,Chibwe,,99,4e126b4c-16c8-11ed-9b5f-1234bde3cd05
4116760,0,fl:ri_ln:kennedy-10,Richard,Kennedy,1.0,1,0e196dc0-16c8-11ed-9b5f-1234bde3cd05
6706781,4,fl:jo_ln:barnes-31,John E.,Barnes,1.0,1,f4eee414-16c7-11ed-9b5f-1234bde3cd05
7507356,1,fl:hi_ln:tanaka-123,Hitoshi,Tanaka,,98,a03be86c-16c8-11ed-9b5f-1234bde3cd05
5786465,0,fl:ke_ln:jacobs-7,Kenneth,Jacobs,1.0,1,0c2c7297-16c8-11ed-9b5f-1234bde3cd05
8420363,1,fl:xi_ln:xu-206,Xiao,Xu,,98,1893009c-16c8-11ed-9b5f-1234bde3cd05
5334837,0,fl:ma_ln:ikeda-21,Masahiko,Ikeda,,99,895190c4-16c8-11ed-9b5f-1234bde3cd05
9624137,1,fl:br_ln:elliot-4,Brent Donald Alfred,Elliot,1.0,1,c6a61746-16c7-11ed-9b5f-1234bde3cd05
6165501,0,fl:or_ln:tirosh-3,Oren,Tirosh,1.0,1,1c4725b9-16c8-11ed-9b5f-1234bde3cd05
