patent_id,sequence,disamb_assignee_id_20181127,disamb_assignee_id_20190312,disamb_assignee_id_20190820,disamb_assignee_id_20191008,disamb_assignee_id_20191231,disamb_assignee_id_20200331,disamb_assignee_id_20200630,disamb_assignee_id_20200929,disamb_assignee_id_20201229,disamb_assignee_id_20210330,disamb_assignee_id_20210629,disamb_assignee_id_20210930,disamb_assignee_id_20211230,disamb_assignee_id_20220630,disamb_assignee_id_20220929
11241242,0,,,,,,,,,,,,,,d2a770be-e4cd-4342-bb84-36388ee3797b,f1788dc6-0835-404c-a48b-097d5867403f
6212346,0,org_ZGKGyMmA1KkoJAuRI1CA,org_jcMFnF4MRSJNjmqziFa9,org_c8DSpVhiVMZGf3DvezVe,org_7fE5f5nnY6dbOc3vSaXb,org_YbixH66rMKv0O9rJAd58,org_EhYFPIJEmYQYRoYvsnpy,org_I8UNNgDxhwKZ53LoF9U1,org_WNyhMuYX9ejItylYkbXl,2db2f466-9f6c-4a09-881d-3447b91520ca,75c0b1e0-5484-4e3a-a207-357a1a0e1e80,4f757ff3-ab28-4023-8304-22af165e2e81,57babb0d-1a2a-4b3c-9373-03219cdb615b,0d5e22d3-624f-439b-9473-bfcce1f0a39a,1b6fc2a6-9128-42d7-b4fc-0b8fa04733b5,f774b920-a752-4fac-8736-18f7af101f77
10560331,0,,,,,,org_AS3pQfD4HgMJZbF2dgCH,org_WgaXMRHOa9bp2deS7Clc,org_bfiFiN2ePXrpsHuroPCW,6d1b6753-5ed0-49a8-b116-fabea13c77cc,5544f1f6-05a0-45ad-a70b-474fa9b4d4ee,e84ddc98-a789-4b2f-8394-a0970c6aec22,8473a853-c77a-4b6a-af74-a4005fe10658,7cfdac5a-8e8e-4656-af26-69679854644f,33883686-b647-4d96-9259-92b85af01534,db50e61d-693c-44ae-af29-3b28d2710eb0
7615032,0,org_RTAhhJ3MXL6dpoX9Dt6X,org_i8FeiBv8ObpcZNcAgJnF,org_o9e7Cz9wNIkFtRoEs5Ar,org_wqFsElzqMh5k487m9gYW,org_YzoUwhfG5dKFM3FHvK1s,org_4wzU3qeKqEXZScqchWsl,org_uoFoY5XdhLCtQ2jAs8a9,org_XV9OpCgFAQo1NsJDPozS,cb5f21d8-064d-4257-b9c2-71c652067650,4fad9994-b94d-4605-9af5-c89aba4ef129,8788c460-7f44-4ccd-8307-db2c34f93828,f410ea3f-9579-4fb8-a172-6684d635d0ff,b99380af-4c63-4e91-a437-1048fbc90975,6c791fc3-839c-4c01-a1d0-89dcc51ee14d,c842de7c-d396-490e-954c-f5a762c32b37
9257498,0,org_HbNmW3WouYHGvuxiGPpx,org_XsMQAItBV9H1CSbYj9oY,org_oFne6V5i26kMQ5MPHZK6,org_qucS794Bv2ErjcgR0PH8,org_OZV5lzUtLTiwwSJ7GJEQ,org_QDB1yGmKVboFnvT2Bdy2,org_bHmSn9Ifa6QCrHslbdb5,org_5SIVxLFMawsQX2XqHbuL,b274e583-5f7a-4e6e-bbd7-cb7a3b396882,059e4efc-a1ad-4769-a90d-cf4986af685c,567880b2-e0be-4bac-a559-b1ce1e2deee4,62ee0222-c78d-4399-b8ce-4c0f846f52f7,8c265a09-164a-4c14-9e72-af2f7adb8c3d,acc27706-3f28-43d1-a35e-f1b55ef012dd,3c3a4dee-d20c-4c5e-b557-05efdf5169af
D375215,0,,,,,,,org_YHwVh44KaqRvKO0cTdal,org_qyTPWKLJynj8otOlXrk9,99d00a8b-506b-4204-8164-930a52121205,734edcf9-cd95-4bbc-bb3e-178b6bafecd9,2ca63622-276d-40b4-b1b6-76e92614c5bd,1f5960ab-efa4-4cf2-b44d-b9e1e128df13,94213ade-92eb-4d8a-a71d-01dc74ba9580,328ea79b-760f-40bc-8d1d-2b9d5b93addf,f0d4cdb2-a63f-4dfd-8001-120d9fd0f5fe
8533544,0,org_s6E7OpqL8ModxoSvBRxd,org_8iEAJQpvNR15LjuNA5eo,org_GlSB4GJxAOXLqmv2dA2T,org_OAbJ9MgUqayvWClZtJkP,org_2PM5XS7WgUDeMJyWNlRS,org_P13wzCbz3V4PnG2W1Gji,org_fOU03dfdcQF6ZJMHRt4K,org_yYJlhwTBSHAQA9ebxBg3,0290632a-06af-4aed-9442-3cc314181027,28c8878a-f6bb-4e11-a704-06867b3546a3,5dad290c-98c4-42e0-b316-8e12eb70dae8,8e86eb0d-f373-4359-9719-95b7168b83b3,8cc6396b-e694-4e6c-95df-1b7e39397717,d612460a-b187-4288-88a6-a8a7ccec453b,debb471c-cf89-44a2-ad0e-203b09301800
9099843,0,org_fMYHsL9eSJj67VXGYRe6,org_pXID6BtxCBCcDCIFztYu,org_1xBzUSJmYUFqw6PY9Mvx,org_I1MdlCbDi2w4NdTxo7uy,org_TCgWGVAP93DMIq1SxmXw,org_09L7WxF1WeoBC6zFbyfC,org_8zlKeI8bLoPXQhKFDQT6,org_mFsbOED6K1SplG16ZFmt,d87e697c-418c-48d7-878d-07bf03b15a62,2a1c49f6-7229-415f-8132-b5ce240a257e,ecf31820-f984-4ac0-af7e-de8a1dba034c,4ae6c4eb-d062-49a7-ab13-bec9190d6f05,12a67df2-8ef1-40f6-8006-6816ce96cf5f,3f48a759-b26c-4515-a710-65ff25f1ca62,9a1fbb11-b4e1-43dc-a9d6-ef778d3c429a
11093099,1,,,,,,,,,,,,5d93c1c0-00ce-4ce8-94ed-9a95fd8e543d,24f89fc2-837e-485e-8519-af3e078ac055,510ddc06-83cd-4a06-8ac2-4515536aed8b,ebb36cb9-ed5a-4da1-81ec-974da2db1bf5
5570445,0,org_meVGs4II3XBnqFLw3lE1,org_xAwigr5V2ccdP6boJrzP,org_IZS6bQtmI2sC9MXKryAZ,org_fEUpCF6UDkfxu80heyqC,org_hzv8fE47gmuNZUN35GlI,org_s9wvInelUM5njPQ4SDYD,org_vn7O7VYEzrMxSQtbOGqU,org_3GfVasTpa6tvFC2SGbCi,3d995385-92f4-42fd-a794-fcd0ffae5334,b59a4073-ddfe-4274-99f3-a883e12c5753,832697b3-cca1-4022-a7f3-2193709a2b08,572c2405-1fcf-436d-8a3a-01eaf2162d77,96bf88bd-530a-4a61-9ce2-8a10153d1b71,b06b2300-024a-4515-aec9-ba943755cdcc,d16d3193-d7bb-41eb-8d3b-eddd5661a7bf
7439232,0,org_t9enQXvmOmHtGZ2fXoGj,org_Q8x18UH1GJcixBenbjtb,org_4NDqLKR5ASYWPfxALM6v,org_pGPQK2Tic41VeJeaiyps,org_5t0byMqQUGe89LVY8aHL,org_u2VHbYyGAoMPFMSvjms0,org_PlSYdNVudvIalBSVsKKI,org_f9YWe9nIl9NYMRr1px4q,bab20b67-3be1-4f0d-8c4f-26cd649bf2e1,4cffdbd2-5ecb-4fd9-b8ca-de43d58606e3,b1a9439e-5332-4790-a724-cc9f00a862d1,e5e9b7f4-fea0-4458-a44b-489648a9c914,d539b326-23a1-44be-b665-d695c13e65dd,ef60376f-893e-464d-9c8a-79a443829cdb,247c71ad-6953-42e5-9ec7-a6602f73b281
D640285,0,org_Y4gO6bNW7Gjaz44tqmd5,org_JZguWDMfFOBX2wBI9pnD,org_deKpPzEynEDM862Ljjm6,org_h8KWFKtxKooVCl9b8Cnb,org_d2p6ykUiTv4VakSLJ0IU,org_4KDvr5sdWEoF3ussBx8g,org_Sfhdft6GqgAXVYgZihHL,org_rnPzPoJPLdBDcJDUNNVA,4674eaf4-2927-46ab-ae18-9d92bfcce864,83e2beab-05e7-4f5c-93ec-f282d479bd5d,de8387d5-649f-4e19-bb81-52e6e9d78db6,cd43e2af-5c58-4750-94ea-7f92d9c54e27,0264c98c-8311-429a-b561-d8b9fa122dd5,04a3843b-58f6-400d-88bc-4588e3aa85fb,c6f58a39-c7e0-4d6d-9969-dae4d0e9bdbc
7150000,0,org_mdHOIKTDIdm8pGllzz4D,org_qMpKzDYk9tgz8Ac8lUfV,org_M20hT0x5akG3teK28PuR,org_zsXIgQKObKaEMFCvwigD,org_qgoKEed3zhQWmMwsKIm0,org_SqODElPCSVokxQFsS90T,org_bWrNAmaiWSBoP24Gzk0Q,org_D6RDoD69JwFsbcLyesnf,20e57070-90dd-4049-aa97-0d40a74c1acd,d876a5d0-61fa-4b31-b814-7bc83e75ac73,5966872b-6c22-4dab-821e-042d08546547,7dba0e2e-8179-45ae-ad88-27e3350611a5,df43635c-b840-422b-958b-0f119553494c,13d5cbb9-1e3d-4646-ae67-5e4080f2469b,2dfce00c-c964-474a-9d70-8f0396908c36
7839698,0,org_hk5iEWqfWBfXCVNR8bD6,org_O2J87ffYrUUGlYaBqBSS,org_7mnBj942yQFs673J2xp4,org_YuLKGSHtMZxxF0GwejTt,org_HLxvKq8MNtfA1F730C3z,org_ajTwHOzX1vw3p6E90eLZ,org_Z3K1jpvzpb6jhuWcosMH,org_SExNMMaEQW5qy4OjNvZq,dc77a1b1-f087-4a19-992d-6393caf66347,e39cce72-cfaf-4097-a75c-90aa1a0746c1,39719b1e-eb6d-414e-b351-7430992a204b,4ee51e91-18ef-471f-891f-ff57097635fe,401c8106-d061-4a42-b57d-7356c8300b3a,09194b4f-7872-42d8-8b16-79270885ad55,c754a6a9-31c6-4c8a-bdf9-960361d37ead
4274770,0,per_hOTqDZF4OolysU3XXUUP,per_X4aKiqUWZu8tPwWFlS4P,per_XjzfMX6FlC2SX8eKsI17,per_cNufhGA85okGmG3MXren,per_X6E4pQPwOD3zvZt3nMcL,per_QYhoQtLvcy4BkJSqRTC7,per_73qCmDmo5PZ9M6LVlBLo,per_1snDtXnXiW5OBDOy2jZ7,e1e1b502-3377-4413-8c15-e94b635e4538,51dc9a7e-f26e-4585-aa3f-4c488db0b120,6c35823f-c826-4d3e-812d-c7ce4fe3daf5,9eb918b8-b93c-4ab5-bf6d-01e02a4301f5,3bcf1df0-fef4-4630-b1ca-d11cba5f9b3c,2c44d072-48ed-494a-abae-25f085596bdc,157d1fc9-5992-4536-abbe-279b5c818363
11377091,0,,,,,,,,,,,,,,,a4457e4c-1ee8-4bf8-946e-138c6b5565d2
5525470,0,org_lu6FCBCnNtrKRCMQFgWG,org_9h9nbHcSqyhLA8W3at0n,org_uObKczjkDwpab1s9yUyh,org_ZIld70g8D9tY9yEllaVO,org_akt4TxBXAXTdkoMrNSqI,org_zMYLO1WKYVnU2I3atkLc,org_FblS881TAHaZNWEX8U0i,org_1x55JcHklAXvYQFzwKvF,213b4250-2610-40bf-846f-f4caf0f0ef8c,bc4765c4-8afc-4b93-8693-7745cafbc3f3,cef975c6-92de-4ec1-b45b-361ba99a8926,c8a10fa7-dec1-4219-8e0f-5c18d520cc7b,508a1ead-1eaa-4fa2-8318-88392548f317,29cc8d80-31ab-48fc-82f3-56aeb203cf5b,9e018a74-263b-4ba2-8f2b-a4b098af1b18
9460582,0,org_jArgLqvjqe97QhmDHJIp,org_iQ4nNUtuuyBMrwz1HPZn,org_m00ROFn7qIPEnNhrBXzO,org_6jZ6vvawYd01mVWHyDW2,org_fgrCN8TW0t3ebiqQfJWJ,org_Qy1tbv2tyYkfaMI4y1hJ,org_wctg4xo9NYQOcQum1bvh,org_klFv15qCWitVHD74nZdK,6a3ddd03-8e7b-4d7a-a2d4-759e8600d707,fa81cf8e-d335-49f2-a19f-a558af7c0d72,4954028c-7967-4e86-8408-3a33253453a0,6249d5c2-5f39-434b-a7a9-8e641ed856a0,88888d0a-ee92-49f5-b03a-c2d03b7df753,cea33e69-8142-415a-86d1-04c71dc2102a,bfb1c3f1-f89f-4a36-921d-4bb753d67149
5887473,0,org_pZ1RyKT4trg9L3leQwjo,org_mveRO1uY7cKj3ukzQsZo,org_ULVqErCGaaQNknHRfx2Y,org_wwHdWbXp1IWqqEUcEgXZ,org_wnY6VWJwi3TVmKI4tRCz,org_hEccy9ziriuAzzU7hfyI,org_t53pzzGD6JWxxb6DQN0O,org_NWIpJWaii4nvaIDrzMOW,7df9f766-043a-4dda-bf05-52fdc40cbd9b,a047075c-9de0-4b43-8aec-2b73eeb5cc1e,3206dd0e-6efd-4fb6-bd58-76d10b8cc7c6,e3cc9322-fac6-4ae1-9887-4aa43d83f068,b3cc9cd8-0cfc-4479-91c7-5c15e33e052a,f120c080-7041-4499-b09b-dc5883f05357,e4d57032-f6d7-420b-99ba-c8cb529f03f2
3952950,0,org_iIQ8Y788x8vGZNg8s4NJ,org_lZLc8ThdSd8bCLTs98ol,org_Wt1cvFEvxYPNKKrS03Xk,org_kNRk6ii2pKvQogX22Qvg,org_bVYH0RjBCtJXUiB12JmM,org_tsZmKVTRPwI8W8qiSrLP,org_UzK4AgQQ4SfHSYq6xC0Z,org_lPr8Y2m5yRXj7GkDH7V9,7bfaddc4-c9f6-48f4-9d3e-753e7580197d,7a99b2a2-17d9-4706-bbcd-0fbb2e86645c,7b08ec12-2e38-4c41-b6ba-63068c64fc05,69f75fcf-5a27-41d1-99c2-0cb6cb9e0284,93c401b8-aa5c-41bf-8079-16fa4b61011d,1175e0f3-03d6-48e2-9e28-8dc39b55f981,747c5ff8-e192-46d1-9b65-970235d71975
7544001,0,org_QBbvRo3cxmytI3mZMPLy,org_dOKMd1xbAzHwb7ytQprK,org_LiXLKO6hpDEYZ5BP4klV,org_jOECfLliyYXvk7WVOpQU,org_8pfB3nzw6PxwjCryc032,org_cNCt8wl7TlHokY62Hi23,org_1EvykfRYkABBhwmtSAvu,org_6nVl1ubFV7uHIrW9Ui6K,43c95acf-44f9-4790-953b-57fce2251dba,765e1431-8e9a-43b3-ad31-d95524db1a08,060951f4-b4a6-4606-b20a-96576965d38b,d9a9ef81-44e6-483d-8553-d43d1d347449,cdaa0e08-3e1a-45a5-8c8d-b3589eb1687e,e98e1aee-b79a-45d9-9f80-f1b6ad4dc87a,9babdef0-7870-4688-8728-053ff4857cce
5955254,0,,,,,,,org_SPO3kWficnikzZkX7Qp1,org_QBFcT5Fj6UrWGVbFmcVa,79f787f3-48f7-4b11-9d3e-66d99e658a3e,0cccaac6-b400-457f-8391-1fc11171f06d,01f9a4a0-8a82-471b-88b1-2f74f835d5c6,53b1edc7-2915-4634-8c4f-4d06459bf726,56c13036-863b-4a7a-99f0-03250fa26ce8,f2d7d2b3-fe31-4ba7-9e2f-61aff47a7f19,d1d897f6-71e8-4d65-bd4f-4da296ea1bcd
4521718,0,org_w1xXgtHsNKkj8jsg8212,org_gIbUylG3fkiG7Tdayz9R,org_Cb99tR0HPonwQd7s8oQ9,org_cBhCtSp2BLcmi8UAeBx1,org_C7gIdXz0SdvjcOJbdYY9,org_2hBkiM5Zhp1igVjoxvxH,org_cLBMxp7uzfxi4vmKs9UT,org_z2i8ocwxdWHmN6fkpsWt,3151a54d-61ad-4748-b1a9-baa372e45220,e1914d0a-174d-457e-aa34-83996a7202fb,d3bc7651-49fe-432e-bd5c-9f5244802a30,66a650af-48f6-40e7-985a-aea236314d08,04636c31-4e2c-450d-804a-5beac4e1695d,62bda04b-a371-4faa-ba59-d24b8980b7bd,c8953349-72a7-43df-bb3c-f4f30cb202d7
6847066,1,org_hDSkVIzGidhuTRAxVMyn,org_iYvrxfW3JNhBsibtddnz,org_XwJTjQDKxKjEKgxNyYLX,org_nSyK7q60p6JRxGWWgSxI,org_yx1qhh9y9PPHe7bse5f7,org_Imeg9W6P1TE6I2QutS4y,org_IwOnzKMpfKiD2zRvtKhN,org_yqotnmvF4x72mVpdAlhU,92aa3058-6e3c-443e-8337-3d4b0c910c8d,4f145a89-a557-4fff-bf7a-1a365a2e6541,96309acd-51e6-4141-823b-8a29dd661496,1ec4beb8-aed0-44f3-8ef0-116f9b9dce5f,1c0cf186-eae3-44c0-aa5a-3eb3b9caa765,8186ec78-f6fd-4a49-a881-d0b72d54777a,e63a9bae-0796-40ee-8649-163113c84674
3951290,0,org_23NLnKtARq3FTEe3mw86,org_guy4LLCW2YLevBQxPTmM,org_vn8rqREA8AaaoHfVnOsf,org_rJvInzIdn4Hkrel3lIUE,org_EKgIHW6difTrZoFeihEM,org_wHHT9NNyr0mIBNJPOUHD,org_baNZeTVXsy8auNMXwcij,org_9ifH4PiRkMxdFu1vCbKu,9ceeb14a-fb2b-4037-8ca1-734dc1cdcfd4,c3d5ccc3-735f-441c-a782-53eed09a4565,eec941cd-b168-4776-a627-cc944790f5fa,8ad495a9-eaf9-40f7-90c0-08485b64482c,831b7575-a654-49c6-931c-387e6c5bb3bf,7ac1da6f-935a-4261-9c00-f982036e7d3e,d4648fad-ec34-4885-99c0-f4965bf65c0e
9642977,0,org_M5kmXnyaNfE1CPMxdHgG,org_j0uvaUBKBnNSkXqzpWTo,org_CDahJMqofcRwisaO8UlD,org_8UgNu33eYy8bB2XjlKUq,org_opEfqc3mGeSQC6XSmy2R,org_z5f7Jovgxn7Ewz8mLkjW,org_vEcH3QZiZXuzNBHeXvfK,org_Ek4zXCd2DvCFBPhtekQX,a85cbb12-f654-4679-9e8e-b4483f51a067,e2550138-81f5-4f04-8289-7fd920bd9893,aa670e5b-ecd3-4b50-9d80-100590af8d29,f4a4d5e8-2c24-43ed-8c9f-98cb66cf7e24,95a23347-f991-4c41-acce-6269b569a5eb,4615af1d-45dc-4866-9082-9aa9ff1bf866,548e8d29-5791-42cc-ac15-2c6c21d45fca
8503461,0,org_LAmQlp0RFMVQbD52VWeW,org_TBo9XZdzs6fkryYLQ0yE,org_RTS2N64iAUjpGhwmac6O,org_4OwYDXRs6PoNpTEEkNcI,org_xF4ez7lh50D5v5XHiRAu,org_AS3pQfD4HgMJZbF2dgCH,org_WgaXMRHOa9bp2deS7Clc,org_bfiFiN2ePXrpsHuroPCW,6d1b6753-5ed0-49a8-b116-fabea13c77cc,5544f1f6-05a0-45ad-a70b-474fa9b4d4ee,e84ddc98-a789-4b2f-8394-a0970c6aec22,8473a853-c77a-4b6a-af74-a4005fe10658,7cfdac5a-8e8e-4656-af26-69679854644f,33883686-b647-4d96-9259-92b85af01534,db50e61d-693c-44ae-af29-3b28d2710eb0
11384653,0,,,,,,,,,,,,,,,e3602b40-61a4-488b-9450-1b5e4bb02211
4065424,0,org_XQTDx9EB7dmkRXv7jln2,org_2W1bfaPhs9PQWAb0ygTl,org_Dj2Br1mMNbA3XGw8Th2j,org_amGLXjAFCGU8j3cZRtcz,org_hAlovQ8AjaKFa3RhDuLK,org_LKie0arBzNypXmW3WRAv,org_50Unpq5iheEifVtC7aJW,org_ERt6nxN71HiQsMylwFzU,abf653f4-376e-4172-9124-74fd921e1d07,7f3e7ba2-b359-40ee-b0eb-b0f1e10d291d,7be79712-1c0e-4b34-818c-3cb6c7c3ef7b,5e6d8a7e-083c-4607-b34a-120d54b483ce,bd9f64c8-b6ed-4b2b-88dd-1c4f49974e45,b3d5880d-b140-4a60-8d32-0981c5b30d99,a19e90e5-93e5-416d-bbb8-9e3f65e96721
8298416,0,org_LEbQMnp0gKCXWedVi9X5,org_xfBJ2trqKawDuLoyTNDx,org_RUPprUK8H9KmnA1tSPh3,org_1JxU1X0t2pgKdOuJ8SDy,org_ac5auYr2lgK84KNpeoDv,org_ONRt10SmPb1earg0k57g,org_B7NqibDLI6hYt8jPhMEk,org_efUmbEDfskkBOSjZDpeT,70444ba8-93ba-4705-af86-b9907753745d,5f622cd6-16de-4b75-9126-aa3554d9e0f4,d74d7e57-cb99-4b5e-94f0-c293a5fd0d54,28156023-10d2-45bf-bcf9-9a20d5a8e09c,a25c08ac-ea57-4a57-ac6c-f81a63d6692a,40a87fa7-91a8-4ca8-af26-6dd98ecf5632,ebfa10fa-aadb-457a-bb67-21fb01db4dfd
7407403,1,org_77bTSjmvMNdCbVOCJhpY,org_KtsPk4iVovTsaNKbIl5U,org_aDIDyAymrdKI12uGiBLQ,org_EUuPGsramECNuBB19q2m,org_nWKBACyTYJrTAQrk9DBx,org_TccuaqHV1heoiuyZhSGA,org_soMmu5djLmafgMMvRmVN,org_TT7jLTRfsJciJVHPtWHz,05a3efaa-d144-48c7-be32-ccffcab5c1e1,b06ea9c0-348a-4985-80b4-5160ae338035,f4716556-d86c-4f34-b04a-7421f5fa1b0f,469bb59c-1781-4b67-9bb6-33100e7d3c42,cb19a075-9ff8-4920-8c3c-f0453796ffb8,34712a3a-5e26-4695-8c1b-bb220afd7d7d,ee396d73-7ef9-41f5-a1c6-f3d9a4ee6e1c
7801821,0,org_Y4gO6bNW7Gjaz44tqmd5,org_JZguWDMfFOBX2wBI9pnD,org_deKpPzEynEDM862Ljjm6,org_h8KWFKtxKooVCl9b8Cnb,org_d2p6ykUiTv4VakSLJ0IU,org_4KDvr5sdWEoF3ussBx8g,org_Sfhdft6GqgAXVYgZihHL,org_rnPzPoJPLdBDcJDUNNVA,4674eaf4-2927-46ab-ae18-9d92bfcce864,83e2beab-05e7-4f5c-93ec-f282d479bd5d,de8387d5-649f-4e19-bb81-52e6e9d78db6,cd43e2af-5c58-4750-94ea-7f92d9c54e27,0264c98c-8311-429a-b561-d8b9fa122dd5,04a3843b-58f6-400d-88bc-4588e3aa85fb,c6f58a39-c7e0-4d6d-9969-dae4d0e9bdbc
8985618,0,org_bQT6SFUHKemE5VBwgppG,org_6UIAOIE7F5ecn9F9FJnw,org_xpznLBhC3maXswrs5RRb,org_d3HshcRmwW8lgp6fxTxN,org_yS1Ik6I3maAOVPhp9aM5,org_TzWlj8gwrwTC0kjergwO,org_cvfAsZIajnOMrK7MrrYr,org_LqRn7w52CO6uSkSHiHyf,3fb21932-198b-4a0e-bc3a-d38fbea5cd2a,2db28e0b-c1df-4811-8de7-1781b7f73059,9af3cb51-3936-442c-bda3-371050bb48a1,53cd30cc-12c9-479b-ad30-5e7dc8e877f1,7d720f17-46a2-4e87-a242-138013a8ae08,f6005ef2-39ca-4639-9386-2f8099229fae,63d65549-f46d-469b-99a6-6f03bc56c415
7323752,0,org_HbNmW3WouYHGvuxiGPpx,org_XsMQAItBV9H1CSbYj9oY,org_oFne6V5i26kMQ5MPHZK6,org_qucS794Bv2ErjcgR0PH8,org_OZV5lzUtLTiwwSJ7GJEQ,org_QDB1yGmKVboFnvT2Bdy2,org_bHmSn9Ifa6QCrHslbdb5,org_5SIVxLFMawsQX2XqHbuL,b274e583-5f7a-4e6e-bbd7-cb7a3b396882,059e4efc-a1ad-4769-a90d-cf4986af685c,567880b2-e0be-4bac-a559-b1ce1e2deee4,62ee0222-c78d-4399-b8ce-4c0f846f52f7,8c265a09-164a-4c14-9e72-af2f7adb8c3d,acc27706-3f28-43d1-a35e-f1b55ef012dd,3c3a4dee-d20c-4c5e-b557-05efdf5169af
7592301,0,org_O7S3sWP9ZV860ZNKhUey,org_abtjJ7ESwaChmCuNUo20,org_i69ZzdHoGxay09v7myFX,org_cXpAHHesiEvWggRBeVRS,org_Ti0WDXSTf7feIslZEnbE,org_NOwSM8YPtRLCJO5fRROt,org_FT5Io7zhdtz7yyNcu01K,org_Pvr1x7OTN4iEb1HLzqWw,70a97d3c-d7bc-4199-9ae7-dfd6590249c9,7207307c-f157-4899-9e91-99931a7674ab,40602a96-efd9-4dcf-a0c7-9e59f230b320,076179f5-4caf-4e4b-8cbd-42d996816b3f,43fbdc3c-42a9-4f0a-8c04-f0f027d5a198,1e726a80-a9df-44a1-946f-74c12c72f49f,ba19e3aa-b2f1-4eb3-b6ef-6a112fed45e6
10343902,0,,,org_W4gDWbbMIiJjY8I5xNZg,org_UeZpteN8NUejbZuq3doG,org_EPgXT4b3sqndERhQ9omP,org_DGdEurjlRGS5KQdDOFXX,org_TO4sFZWIiHIyKtERuZOx,org_40k4ILSyKMg5ZUe8AnMt,fcc2c2ef-c801-4f01-adf3-56ec6512b174,5985216f-f800-4b1d-8726-b34b2be3dc2e,5b0b0b86-8896-4871-823c-e5ea316258d6,6c705019-2aa2-4002-b2b9-047bf1025767,43f4bd9c-bb59-46ed-a8ff-24309b0b4115,cd9a2ee3-c360-42e2-86ae-37dea4f57659,03038331-e423-4534-9e19-413aead6052d
D672270,0,org_njdAZB02ZGli7N1OTBsB,org_pYnYCw2OEAhSHtDYgbCF,org_NTh5xQwLhY3diKkWwBxS,org_8S38qS6iD2KLqWVFJ3Rd,org_V8vcQFCiXVisnbJzSAwV,org_xWSV3DcSfpHiclrWM5uA,org_mgbVahKUfPuBhdwV9D6Y,org_sWkysCk2aIyLzbMSxdrZ,38aabf67-c9b7-40b6-9aa6-f332b5136345,cf3463e9-ab45-4395-b1dc-a6026c16a073,9c1aee1d-1bb9-47cd-a172-bd3c4a9d1f9b,00f10f0a-1418-4546-94b7-dfbe8bf9f1ec,5e16720f-193c-493c-b012-ac094606ba3d,a6f22daa-d0dd-42cc-ab31-0e1bfddb7a1a,a1e78473-e01a-40b0-b4a3-dc27967e46f6
7620065,0,org_s4oZ60wPhP6kFU3UoKUr,org_8yjxC3CufUzgAZlOb7p0,org_VM4y53MOvU26NvmruPMi,org_0DWNZ3xV2Vj5QGJ5KuEQ,org_g7g9ZGuV9QGrN1WJ4oGO,org_inMb6Chnd1YWAW3sNqkH,org_dMyWztwJ9LHr1vSoBQZ0,org_Enjv3gVAgXWNB2lvPm2d,63c036dd-ae2b-4d81-b147-512eb9ded9ce,9af2b5c6-ea36-4477-8d5b-295d9c78922a,d63e45cd-119f-4cff-9153-232fd6c93d3a,7fcf765b-593e-4302-ab5f-649903196032,8ce288c2-4942-4363-81dd-4d23b8bca4c2,b90d6750-9cb8-4cee-a3b0-dc9db0260adf,b3d5e6e8-546e-46b6-97fc-2a5c66b59faa
9940379,0,org_nHDsmgSf4EL74tsxvBH0,org_q9Bn28RHhpYrQjKvraAH,org_zZNTGIoMiAE0h87cgYAy,org_XBAWNYiFAFdohdRwHF7I,org_RFt6mgAB796vqYCVj3w8,org_2G2QzuUiAUwznzQuTNDZ,org_P0DqZDi0sNLbo3TOJ1fu,org_07uBf5FCzrTq73SoOqQZ,ee0168d9-bf74-4513-bfbf-e73c933f90e7,a19c7631-96b8-4092-bca4-33d226560a97,7d1f3891-dd8e-4c26-822b-411965e984b9,ca3017d1-264d-47e0-b76f-f91e7cebd260,8fb58dbc-6e3c-4f3e-9b9b-69f3af0bc714,4709c1bf-4984-40ac-b285-1b1ed2138c93,7fc86005-eb2b-49f4-93da-79ff3679f422
9670776,0,org_wxyNP3xwK9hS2idTqsbO,org_kBstznNVgRxpGP2785Pr,org_JU3Sml7qPTpUwHzBX9Cg,org_hHxnV6OpJy6MnaUtDnPF,org_hakQishwCvNB49RMnEii,org_DQlvzYgzkadtMvDKCquX,org_qa38P5ZIhd4Hf9xhNTtA,org_wYLWE6OK4I4ac4YtSnzE,a0e09de3-5abb-425e-92a9-bfdda9c683cd,ec1c83b7-0ff2-40eb-bfd8-61bae96ccc7b,69f9d7ae-b6cb-4552-8a84-9534da058399,88a3f229-d90e-44c4-9157-dcc91d4e7969,bcd2fd05-9f67-49b2-a17f-686d7556b886,314ef7af-f46c-4200-837a-b166a0113a79,ec5e0054-9699-4e63-a55d-40ceeedb80f7
9370789,0,org_6AYXF8RwtcDYmPD9jYH1,org_vjgMr4u9PW1ZGmZEfm7A,org_sWUkThesQn2Iqbz2nWRR,org_nRtrEZWpfwAaD6tKjxG7,org_U8h2Hb3o2oHv3NXzwPM8,org_CEJ6L79lRmU8VhkY38as,org_G3OdrSfP0ElvGBUBhkdv,org_7ONHHXxEoCuWSj2MVekn,8183e6d4-ccb9-4529-a1bc-be03b83ede9d,9812868f-4c2c-4dbc-8d04-cf1bf4bb651d,bb671563-cdb4-44b2-95b3-962e3158f0ea,5f51f5cc-b132-41d3-b917-47811198e337,d002d534-d7c1-435e-8910-859fd66737eb,011103a0-45c1-4bc5-b8ce-b8b870483a2d,9517d386-9a51-4635-8e2d-4974f956b83a
