entity_id,dcterms_title
2824805160,PEPTIDES ET COMPOSES SE LIANT A UN RECEPTEUR ARRIERE-PLAN DE L'INVENTION.
2082914221,Relativistic numerical model for close neutron-star binaries.
2736648482,"Characterization of limestone deposits in the Mozambique belt of Kenya, a case study of Kajiado area"
390235210,清水邦夫の絶対音の彼方 (現代劇作家論(特集))
2891715782,Implementing pregnancy screening prior to chemotherapy: A quality improvement initiative.
1529723457,ENGINE START CONTROL SYSTEM FOR HYBRID ELECTRIC VEHICLE
2728103942,VIRTUAL WAITING TIME IN QUEUING SYSTEMS WITH ABSOLUTE PRIORITY
2267083839,迎接入世“后过渡期”考验
2586200384,Pilot Test for Deammonification of High-Strength Nitrogen in Dewatering Centrate
2851774482,METHOD FOR MANUFACTURING FLOCKING YARNS AND APPARATUS FOR MANUFACTURING THE FLOCKING YARNS
2095693809,A modified method for measuring the filtrability of erythrocytes
2163395525,Applications of in vitro Pollination/Fertilization Technology
2942014967,"Comparative geochemical study of scheelite from the Shizhuyuan and Xianglushan tungsten skarn deposits, South China: Implications for scheelite mineralization"
2071274646,"Onset of allergy and asthma symptoms in extra‐European immigrants to Milan, Italy: possible role of environmental factors"
2817072072,CATALYTIC ELEMENT CONTAINING TITANIUM CHLORIDE FOR USE ESPECIALLY FOR THE POLYMERIZATION OF ALPHA- OLEFINS
2605928589,Strong key-insulated signature schemes
2042183302,"Frank Hardie: The Abyssinian crisis . ix, 294 pp. London: B. T. Batsford Ltd., 1974. £6."
184447217,"Society, Time, and Religious Imagination"
2928452504,Method of forming semiconductor device having gate dielectric surrounding at least some of channel region and gate electrode surrounding at least some of gate dielectric
2746525343,IL‐6とTNF‐αが関節リウマチ滑膜細胞の細胞周期調節因子の発現を制御する
2386256488,Application of Jointless Construction Technology of Reinforcement Concrete Structure in Beijing Capital International Airport
2215158850,고용보험 재정운용의 평가와 발전방향
2825954207,Material turning-over lifting machine
2484971125,Sprache der Geschichte
2834302882,Sport cap with goggles
2935307484,Automatic pay -off is got material and is decided equipment
2267855616,AGRICULTURAL WASTE AND CATTLE DUNG MANGEMENT: A CASE STUDY AT WHATTAR IN KARAD TAHSIL OF SATARA DISTRICT.
2085004543,A total health care system perspective.
1419462605,The Nagorno-Karabakh conflict in the context of retrospective ethno-geopolitics
561741434,"Diapoitive su Balzac, La pelle di zigrino"
2851171634,HEIGHT TILT ADJUSTABLE STAND FOR COMPUTER MONITOR
1501761054,Development implementation and validation of intervention package related to cardiac patients
2398416937,Cyclofunctionalization of Epoxy Alcohol Derivatives. Part 4. Cyclization of Sulfonyl Ester Dianions. A Synthesis of MeBMT.
2520764956,RESPONSABILIDADE SOCIAL: A CONSCIENTIZAÇÃO DOS STAKEHOLDERS SOCIAL RESPONSIBILITY: THE AWARENESS OF STAKEHOLDERS
2126774015,Germination and seedling emergence of primed tomato and asparagus seeds under adverse conditions
2773686806,TREATMENT OF MAGNETIC PARTICLES
2380164185,Reflections on the adjustment of economic structure
180888850,Centering sleeve and overflow ring assembly
2168299508,How Religious were the Ancient Egyptians
2828401097,METHOD AND DEVICE FOR CONTROLLING OPERATION OF GRINDING
2125327438,Learning Personal Agents with Adaptive Player Modeling in Virtual Worlds
2926427732,펄스 스왈로잉 기법을 사용하여 주파수 분할기들을 동기화하기 위한 방법들 및 장치
2408677024,Biographical sketches--51. Willughby.
2891156335,Els goigs de Sant Esteve
2916447885,LibGuides: The World of Carlisle Chang: Fun Stuff
2366131110,Reflection on demand characteristics and selection of medicinal species in emergency pharmaceutical supply
2965974813,Reconstruction of Ultrasound Reflector Images from Incomplete Data Using the Compressive Sensing Method
2906357963,بررسی اثر عصاره هیدروالکلی گیاه بابونه آلمانی (.Matricaria recutita L) بر تشنج ناشی از پنتیلن تترازول و ارتباط آن با نیتریک اکساید در موش کوچک آزمایشگاهی
2794536506,High-energy self-frequency-shifted solitons in large mode area Bragg fiber pumped by 2 μm chirped pulse amplifier
2386632710,Inward FDI and China’s Economic Fluctuation along Business Cycles
2090353185,Limsup results and a uniform LIL for partial sums of an LNQD sequence
2867714345,СПОСОБ ОЧИСТКИ АЛМАЗОВ
438678252,Pannenberg on the Triune God
36260194,Regional Identity and the Development of a Siberian Literary Canon
3006740268,TAVOLO A CONTENITORI ROTANTI
2182372589,Wildlife Damage Management Fact Sheet Series
1772043749,The anatomical problem posed by brain complexity and size: a potential solution.
2067807800,Finite Element Modeling of Burr Formation in Metal Cutting with a Backup Material
2967353829,Method for deep dehydration of cyanobacteria
2249987873,Packaging for napkins and/or cutlery
2514219720,The History and Problems of Organized Labor. Frank Tracy Carlton
2971830970,Uma reflexão sobre as igrejas isocristãs à luz do pensamento sobre o “demônico” em Paul Tillich
2862064012,Method for controlling stray crystal formation
2847181965,Gangplatte für Flechtmaschinen.
2050332952,"Effect of vegetable based diets on growth, intestinal morphology, activity of intestinal enzymes and haematological stress indicators in meagre (Argyrosomus regius)"
2849426383,PROCESSO DE PRODUCAO DE ALCOOL ETILICO DE MATERIAS PRIMAS AMILACEAS
639938416,1112 6N01アルミニウム合金の延性破壊靭性の検討(GS.15 機械材料1)
1024804525,论感情留人、事业留人、待遇留人──中西部地区高校人才流失探析及对策
132029497,Funktions- und Legitimationswandel des Eigentums
2845590512,SISTEMA ACTIVO DE CONTROL DEL RUIDO DE UN HELICOPTERO.
2881594041,Antitheft self-help escape device
2415215494,"Suspension strut bearing for suspension strut, has intermediate portion of plastic material with upper portion, where intermediate portion forms hard component and soft component, while dirt deflector is provided on hard component"
2879259196,"AGENT FOR ANTIPLATELET, ANTI-INFLAMMATORY AND CYTOPROTECTIVE THERAPY"
109517684,Identificación de riesgos laborales en plantas de tratamiento de agua mediante tecnología de membrana
2612800056,Analysis of Mass and Radius Sensitivity of a Crystalline Quark Star to a Strong Repulsive Equation of State.
2078970313,Higher Branched-Chain Amino Acid Intake Is Associated with a Lower Prevalence of Being Overweight or Obese in Middle-Aged East Asian and Western Adults
2239197296,Subunit-selective allosteric inhibition of glycine binding to NMDA receptors
2330222100,Luzerner Festwochen (Verführungen)
2871720011,Promote bearing force's two degree of freedom parallel mechanism of 2R
2914264220,"Nestor A Espenilla, Jr: Optimism, commitment and reform"
2996041090,研究室リレー 東京消防庁 消防技術安全所 装備安全課
2218775582,Generalization and amplitude normalization of tomographic full waveform inversion
2860850858,TENSILE FORCE CONTROLLER
2324850833,Mollusca contagiosa in an infant with atopic eczema. A therapeutic challenge
2262191377,Porcupine (includes Teckla)
2933954607,METHOD AND DEVICE FOR PRODUCING HYDRAULICALLY BOUND BUILDING MATERIALS
3035318378,"Births, deaths and marriages - Birth, death and marriage historical searches"
2839475664,METHOD OF CURING CONSTRUCTION
1538310199,Aggregating multiple probability intervals to improve calibration
2517512962,METHOD OF RENDERING LEAVES OF BLANK-BOOKS FLEXIBLE.
2111237703,Immunoproteomics to identify tumor-associated antigens eliciting humoral response.
105034884,Viscosity and jelly formation of concentrated sols of hydrous stannic oxide
2407787241,[Studies on the alkaloids of menispermaceous plants. 196. Alkaloids of of water-soluble quaternary aporphine alkaloid &quot;cocsarmine&quot;].
2813141895,ETHYLENE-VINYL ESTER COPOLYMER SAPONIFICATION PRODUCT COMPOSITION AND MULTILAYER STRUCTURE USING THE COMPOSITION
623020677,Climate and vegetation
2509944919,Principles of Benthic Marine Paleoecology. Arthur J. Boucot
2326494144,Molecular Dynamics Study on Directional Orientation of Molecular Chains and Nucleation of Chain Entanglements in Amorphous Polymer under Uniaxial Tension
2859341693,Method for setting APN automatically
2001941207,Forecasting an Imbalance Centre of Adjusting a Technological Process
2265664767,Wideband Antenna System
2109755620,Privatizing Violence: A Transformation in the Jurisprudence of Assault
1575424585,Une passion pour la variété des langages
2943010452,Anatolia College Libraries: Read & Research: Βιβλιοθήκες
2063127581,Water–Surfactant Contact Studied by19F–1H Heteronuclear Overhauser Effect Spectroscopy
2836714737,System and method for converting a measurement program
2786318455,Uma proposta de utilização de material manipulativo no aprendizado da função exponencial
2051873686,Semilattice characterization of nonblocking networks
2273010075,A Novel Intelligent Energy Management Strategy Based on Combination of Multi Methods for a Hybrid Electric Vehicle
2744425832,"Verfahren zur herstellung von aliphatischen polyisocyanaten mit uretdion-, isocyanurat- sowie iminooxadiazindionstruktur A process for the production of aliphatic polyisocyanates having uretdione, isocyanurate and iminooxadiazinedione"
2818025864,APARATUS FOR CONTROLING DISCHARING PRESSURE OF COMPRESSOR IN HEATPUMP
2056791019,A kinetics and mechanistic study on the role of the structural rigidity of the linker on the substitution reactions of chelated dinuclear Pt(II) complexes
2514997787,Роль мифа в жизни первобытного и современного общества: сравнительный анализ
426439389,5012 ヒヤリングによる高齢者、身体障害者の利用実態調査 : 高齢者、身体障害者が円滑に利用できる劇場・ホールの計画に関する研究
2769196129,"Milano, Biblioteca Ambrosiana, A 150 inf., A 196 inf., D 47 inf., P 141 sup., R 243 inf., S.P. 5"
2605736154,Synthesis of Camphor Compounds. I: Synthesis of π-Iodocamphors by Means of Halogen Exchange@@@ハロゲン置換によるπ-Iodo-camphorの合成
2114923621,"Cell, Tissue Culture, and Gene Transfer Techniques for Tasar (Wild) Sericulture Plants—Introspect and Prospect"
648464795,用語「娘イオン」の使用について
2626692274,Pre-quantization of the Moduli Space of Flat G-bundles
2052894140,The relative effectiveness of vocal hygiene training and vocal function exercises in preventing voice disorders in primary school teachers
3027724055,Method for Detecting Target Nucleic Acid Using Isothermal Nucleic Acid Amplication Basd on Hairpin Probe
658584374,A Guide to the Clinical Interview
1601632095,Method for producing silicon single crystal
2968741076,Intelligent high -efficient rubbing crusher
3001111239,Property event-reporting system based on multimedia voice and image recognition
887280320,Zintegrowany System Zarządzania w Katowickim Holdingu Węglowym SA.
2761685224,Scr catalyst for de nox
3029940389,Line Fluorescence in Astrophysics
1564218224,Exercise treadmill for simulating a pushing action and exercise method therefor
393549719,労働運動の新たな改革--来春闘〔2007年〕を踏まえて〔含 質疑応答〕
2756939344,Method of regulation of camera shutter release and equipment for execution of this method
2580882892,Biomechanical characteristics of skeletal muscles and associations between running speed and contraction time in 8- to 13-year-old children.
1808807815,Robinson Township v. Commonwealth of Pennsylvania: Examination and Implications
2875228858,Distributive-type liquid control frequency-stabilization vertical-axis wind power generating system
1862495592,Gas-driven propulsor with tip turbine fan
2010749480,Changes in cerebral oximetry during peritoneal insufflation for laparoscopic procedures.
2965974762,Phobos: Low Velocity Impacts
1985378439,A Field Induced High-Spin Molecule: {Fe(II)-Fe(III)6} Cluster
2044299132,MULTIPLE AND PRECESSING COLLIMATED OUTFLOWS IN THE PLANETARY NEBULA IC 4634
2775454745,"Phase locked loop, semiconductor device, and wireless tag"
